momentum_gev,track_chi2,ecal_energy,hcal_energy,ecal_hcal_ratio,dE_dx,isolation_score,n_hits,particle_type
2.8585,4.0532,1.1189,1.5394,0.4209,2.1087,0.5886,14.1,2
2.0209,1.4017,0.7038,1.1789,0.3738,1.8697,0.2761,16.84,2
2.7713,1.2583,0.4785,0.5489,0.4657,1.2728,0.14,19.9,1
2.5113,1.1764,2.1545,0.1834,0.9215,1.3305,0.1223,19.06,0
3.602,3.1326,0.7727,1.4768,0.3435,1.6139,0.5087,17.38,2
7.7645,1.106,8.4498,0.79,0.9145,0.8016,0.2573,15.22,0
1.6239,1.0253,1.4513,0.1639,0.8986,1.5848,0.0965,15.72,0
5.4866,0.9507,0.0058,0.3923,0.0145,0.5169,0.1075,18.09,1
3.0848,1.4664,2.9782,0.063,0.9793,1.2866,0.1412,16.57,0
21.7088,2.7431,3.2067,11.8151,0.2135,1.0139,0.3306,14.09,2
8.8071,0.7742,0.9955,0.0385,0.9628,0.6559,0.2331,22.77,1
5.2371,2.0728,2.5766,2.106,0.5503,1.6472,0.2889,16.09,2
4.9814,1.4949,0.0039,0.4198,0.0091,0.9862,0.0443,24.5,1
16.5949,1.2339,0.4707,0.4628,0.5042,0.7281,0.0704,19.29,2
12.3869,2.8003,2.6643,4.6239,0.3656,1.2449,0.6151,11.79,2
3.9039,2.163,1.3194,2.2257,0.3722,1.5914,0.5099,10.97,2
6.1499,1.9846,1.812,3.7881,0.3236,1.8135,0.8505,11.68,2
3.5078,3.1666,3.4046,0.0435,0.9874,1.3964,0.2576,19.06,0
23.3524,0.7126,0.7522,0.1098,0.8726,0.4684,0.2742,25.46,1
3.2192,2.9593,0.6219,2.4184,0.2045,1.9271,0.3855,16.97,2
6.9121,1.9858,0.0571,1.0132,0.0534,0.7861,0.2987,21.62,1
6.3945,1.0276,0.2209,0.1758,0.5569,0.8812,0.5633,18.83,1
30.5962,0.6468,0.1215,0.8604,0.1238,0.3398,0.0944,23.46,1
1.8767,0.5339,0.0682,0.3666,0.1568,1.1916,0.0964,19.13,1
2.5143,3.3929,0.1311,0.7033,0.1571,1.4139,0.1033,17.93,1
9.1375,0.5944,0.1039,1.2398,0.0773,0.5173,0.4561,23.95,1
10.3402,3.975,3.3498,6.3632,0.3449,1.1967,0.7574,12.78,2
7.1087,4.8823,1.9589,4.735,0.2926,1.271,0.4378,18.97,2
3.396,1.1296,3.0704,0.1497,0.9535,1.0757,0.3551,14.3,0
8.651,0.9363,2.3454,5.5206,0.2982,1.5798,0.3023,18.82,2
7.0003,1.1662,6.8565,0.3889,0.9463,1.0283,0.0256,18.67,0
10.2634,1.2476,0.2154,0.3729,0.3662,0.5907,0.3506,18.13,1
18.076,1.1358,1.3041,0.4266,0.7535,0.6335,0.1434,20.37,1
4.0426,1.6367,1.6004,2.509,0.3895,1.5567,0.6229,11.09,2
0.7654,3.9315,0.0949,0.4572,0.1719,2.429,0.6508,11.2,2
25.7973,0.9782,0.1822,1.326,0.1208,0.7221,0.1532,21.04,1
6.4752,0.8427,0.6659,0.8034,0.4532,0.5895,0.0952,18.17,1
13.0556,1.0216,0.1497,0.1842,0.4483,0.6899,0.1404,24.22,1
24.7218,1.0732,0.0086,0.4128,0.0205,0.4126,0.0769,22.08,1
6.4904,1.665,0.5927,0.4332,0.5778,0.831,0.2134,20.89,1
7.0606,0.7479,0.7939,0.1072,0.881,0.7713,0.3488,17.76,1
20.3429,1.3844,0.1416,0.0621,0.6953,0.5196,0.1656,24.72,1
7.274,1.7689,0.4585,0.1477,0.7563,0.7442,0.2548,22.65,1
1.155,1.4772,0.3947,0.6666,0.3719,2.3179,0.497,14.04,2
18.746,5.4061,6.6476,16.3532,0.289,1.1318,0.514,11.13,2
19.9869,0.7849,0.2702,0.5801,0.3178,0.5938,0.0582,19.04,1
2.8786,3.2713,0.8107,2.1698,0.272,2.1184,0.2868,16.22,2
15.1156,2.1818,0.0671,0.2457,0.2146,0.545,0.6643,20.86,1
3.9415,0.6277,0.055,1.1046,0.0475,0.8396,0.2586,17.1,1
6.3392,3.7881,0.02,3.9649,0.005,1.71,0.5314,9.93,2
8.8231,3.4795,1.4996,6.426,0.1892,1.3254,0.529,18.3,2
3.2352,1.9448,3.1381,0.1079,0.9668,1.4118,0.1223,18.11,0
5.883,1.5522,2.2156,4.0763,0.3521,1.9464,0.7118,12.22,2
2.973,1.6251,0.8761,2.2015,0.2847,2.0456,0.391,12.53,2
13.6882,1.3873,5.1242,8.7271,0.3699,1.3981,0.5164,10.55,2
1.8796,1.1601,0.496,1.5345,0.2443,2.1657,0.5519,15.46,2
13.1929,1.3239,0.2161,0.1687,0.5616,0.5736,0.2549,18.07,1
3.73,0.5516,0.0175,0.2613,0.0628,1.1965,0.1508,17.62,1
12.0235,1.3973,0.1305,0.2317,0.3603,0.6107,0.0469,18.59,1
3.6857,4.8626,0.6181,1.9906,0.2369,1.7194,0.6186,14.58,2
9.8206,0.8012,1.0174,0.1407,0.8785,0.6839,0.1496,23.51,1
15.0762,0.6187,0.1259,0.8028,0.1355,0.6155,0.2114,25.44,1
4.5583,0.7651,0.0453,0.1026,0.3064,0.9963,0.1197,18.63,1
22.34,1.881,0.1538,0.29,0.3465,0.4213,0.2248,21.11,1
13.0597,0.9409,0.1238,0.0957,0.5641,0.7065,0.1887,21.02,1
12.4976,2.6034,2.6554,8.8737,0.2303,1.2007,0.4448,14.27,2
4.6004,4.3798,1.4562,2.6847,0.3517,1.865,0.6556,17.03,2
7.5559,2.9665,2.523,5.5878,0.3111,1.3469,0.3897,10.28,2
3.6069,3.9411,0.7354,1.9306,0.2758,1.8933,0.4005,12.08,2
20.2049,0.6256,0.1755,0.5589,0.2389,0.4994,0.0795,21.93,1
4.2496,1.4006,3.7839,0.4556,0.8925,1.2675,0.134,18.32,0
10.9592,7.1781,1.9835,6.1452,0.244,1.4548,0.2091,10.55,2
14.4793,2.6163,2.121,10.2332,0.1717,1.0249,0.3902,9.78,2
13.5505,1.3404,0.0105,0.6694,0.0155,0.588,0.1266,17.88,1
12.8147,2.703,2.5482,8.841,0.2237,1.4217,0.5908,14.26,2
35.5937,0.7067,0.2274,0.8537,0.2103,0.5408,0.0823,23.95,1
9.3534,0.8061,0.368,0.0055,0.9852,0.6562,0.4113,24.76,1
1.8435,1.7896,1.6687,0.1057,0.9404,1.4366,0.1622,18.2,0
5.978,2.3624,5.6358,0.9186,0.8598,0.9064,0.4179,15.2,0
6.4978,2.5255,5.1232,0.4194,0.9243,1.0615,0.2363,14.4,0
3.4758,1.4601,3.0988,0.3137,0.9081,1.0458,0.0274,21.67,0
4.271,2.0855,0.8682,3.0314,0.2226,1.6029,0.6732,17.74,2
7.3068,0.6365,0.0213,0.3933,0.0514,0.6937,0.2391,20.96,1
13.4903,1.0326,0.0489,2.1287,0.0225,0.5045,0.2683,18.1,1
5.0396,2.6871,0.0813,0.2869,0.2209,0.6407,0.1082,23.36,1
29.2875,0.9972,1.0683,0.0086,0.992,0.3411,0.3423,21.07,1
6.5106,0.6497,0.3184,0.3365,0.4861,0.9591,0.1562,22.97,0
13.0295,0.6543,0.0716,0.2999,0.1928,0.6578,0.1253,20.73,1
3.6636,2.0553,3.1836,0.1813,0.9461,1.0956,0.0925,15.32,0
9.1346,1.4478,0.6586,0.1875,0.7783,0.7949,0.0624,20.09,1
5.4237,1.6612,0.4733,2.2355,0.1747,1.6567,0.5627,18.78,2
2.4751,1.2279,2.3594,0.04,0.9833,1.6176,0.1296,16.26,0
6.6704,0.544,0.8178,1.2257,0.4002,0.7739,0.3081,19.11,1
8.4917,0.5344,0.5253,0.1647,0.7613,0.6515,0.3102,18.64,1
11.4214,1.4555,3.5902,7.7298,0.3172,1.0407,0.5309,17.04,2
4.9846,1.0703,4.811,1.373,0.778,1.3193,0.0455,15.3,0
11.4573,1.6394,0.1148,0.4995,0.1869,0.8059,0.0999,19.24,1
4.0198,1.5763,1.0632,1.2556,0.4585,1.7989,0.3751,17.84,2
9.0161,4.0151,2.5389,6.6807,0.2754,1.2746,0.3642,10.55,2
15.0061,0.8715,0.0825,0.9874,0.0771,0.4933,0.0846,23.38,1
16.7191,0.8787,0.8328,2.6268,0.2407,0.6383,0.3069,20.71,1
68.4874,0.615,0.187,0.2214,0.4579,0.3,0.0901,21.29,1
4.2492,1.0527,3.731,0.3599,0.912,1.1753,0.2908,18.85,0
10.9982,2.1951,0.5864,2.7534,0.1756,0.457,0.3506,18.06,1
5.384,2.3707,1.1796,3.8088,0.2365,1.5442,0.8421,14.33,2
1.7243,1.2304,1.5084,0.212,0.8768,1.5636,0.4957,20.7,0
10.7412,1.4005,0.3627,0.756,0.3242,0.6817,0.1762,20.85,1
6.9459,2.23,2.6489,3.9282,0.4027,1.7971,0.1357,12.88,2
5.9658,0.6942,0.3951,0.295,0.5726,0.6488,0.1324,24.22,1
4.4127,1.3082,3.6743,0.1257,0.9669,1.2536,0.1821,15.46,0
4.7648,1.1108,0.0132,0.4174,0.0306,0.9315,0.1592,22.45,1
7.997,1.5868,0.6066,6.1756,0.0894,1.66,0.2402,19.57,2
5.6391,2.7358,4.9305,0.2038,0.9603,1.3045,0.5771,13.02,0
8.2615,0.6574,0.2377,0.8067,0.2276,0.5908,0.0805,21.63,1
5.9366,2.4932,5.1962,0.2523,0.9537,1.0377,0.1883,19.48,0
9.0724,0.5038,0.4787,0.1654,0.7432,0.6504,0.3815,20.59,2
29.5313,1.2031,0.1293,0.2945,0.3052,0.4477,0.414,24.42,1
6.8136,0.8783,0.2778,1.3,0.1761,0.5776,0.1509,17.93,1
18.8833,0.561,0.6859,0.1509,0.8196,0.5354,0.3155,21.51,1
31.6807,0.6524,0.4261,0.083,0.8369,0.5893,0.2335,20.39,1
7.6271,1.6893,0.839,0.2587,0.7643,0.9079,0.225,22.7,1
5.4586,3.6678,5.3062,0.0693,0.9871,1.2457,0.1574,15.91,0
50.2181,0.6816,0.4891,0.7103,0.4078,0.3,0.199,23.5,1
9.5709,2.1421,8.8245,0.2063,0.9772,1.0752,0.1182,16.94,0
38.5105,1.8693,0.2563,0.0239,0.9147,0.4431,0.4345,24.01,1
6.1393,2.2216,5.2476,0.1059,0.9802,0.9638,0.3738,19.01,0
13.2359,2.3091,2.83,11.7604,0.194,1.4,0.7501,13.52,2
11.7619,1.182,0.406,0.2717,0.599,0.6104,0.4407,20.09,0
4.626,4.2954,0.7821,2.1382,0.2678,1.4328,0.4641,15.61,2
22.3572,0.7252,0.1682,0.0482,0.7773,0.5772,0.1504,18.47,1
6.6978,1.7457,2.0783,4.3959,0.321,1.3031,0.6406,13.45,2
8.4947,2.0586,2.7319,3.4976,0.4385,1.4683,0.2429,11.3,2
50.6582,0.7848,0.2682,0.3318,0.447,0.4513,0.2988,20.12,1
12.0036,0.8821,0.4777,1.1844,0.2874,0.6975,0.1167,18.74,1
3.7742,1.5814,3.2798,0.2221,0.9366,1.2773,0.3765,19.34,0
3.9823,2.1792,3.5702,0.0264,0.9927,0.9823,0.2199,18.63,0
12.9456,1.063,12.8523,0.3183,0.9758,0.836,0.0462,16.98,0
14.8728,0.6696,0.3315,0.3831,0.4639,0.4865,0.2495,19.44,1
14.3185,1.2597,2.3781,9.6476,0.1978,0.8928,0.2505,12.41,2
16.1219,0.9128,0.0493,0.7221,0.0639,0.8041,0.256,20.73,1
3.7961,1.15,3.3923,0.6172,0.8461,1.2261,0.0852,18.23,0
16.0144,0.6459,0.4706,2.4956,0.1586,0.6229,0.145,23.06,1
3.5316,0.82,0.1054,0.4629,0.1854,0.9564,0.3156,18.8,0
20.6575,1.5087,0.061,0.5198,0.105,0.5489,0.067,20.44,1
1.8258,2.0905,1.8503,0.0277,0.9852,1.5161,0.3321,19.52,0
4.4134,0.6954,0.041,0.686,0.0564,0.7375,0.3111,18.47,1
4.4979,4.536,3.8379,0.2819,0.9316,1.3929,0.1859,21.58,0
5.0907,1.0369,0.4846,0.3669,0.5692,0.9467,0.3851,22.15,1
3.887,1.1918,1.4536,2.4224,0.375,1.6433,0.6733,16.92,2
3.0532,0.7712,0.862,0.1091,0.8877,1.0526,0.5268,19.43,1
4.1874,4.1543,0.9137,2.5888,0.2609,2.0685,0.4555,18.93,2
5.5545,0.506,0.4517,0.3365,0.573,0.6835,0.5406,20.57,1
8.4115,1.9455,8.6727,0.2821,0.9685,0.9224,0.0377,13.99,0
7.6285,0.82,0.4576,0.0318,0.9351,0.8851,0.0558,18.62,1
6.7217,0.6594,0.1042,0.5323,0.1637,0.8488,0.0776,18.44,1
5.9558,4.308,2.0133,2.44,0.4521,1.6228,0.5659,9.88,2
5.7832,1.4921,2.6353,3.4081,0.4361,1.5638,0.5907,18.03,2
4.4697,1.8497,1.2409,2.4533,0.3359,1.6699,0.5809,16.87,2
5.1711,5.0213,0.5261,2.7944,0.1585,1.5117,0.6848,18.93,2
4.4461,0.8667,0.0373,0.1929,0.1619,0.5988,0.0458,23.5,1
30.4825,0.7089,0.3885,0.5799,0.4012,0.4033,0.0525,25.09,1
20.7819,0.7386,0.1846,0.5983,0.2358,0.6454,0.5624,24.64,1
2.7425,2.5097,1.0364,1.9431,0.3478,1.8122,0.3842,9.55,2
4.8354,2.0308,4.2917,0.5623,0.8842,0.8749,0.301,14.24,0
1.5799,2.5551,1.483,0.0625,0.9595,1.4708,0.2958,19.49,0
2.5126,2.6397,0.5415,1.3202,0.2909,2.2437,0.7458,10.52,2
10.6349,2.95,2.2144,5.3534,0.2926,1.6179,0.294,11.21,2
13.2545,2.4696,2.3506,9.668,0.1956,1.3807,0.5552,15.24,2
12.1269,3.5355,3.0127,7.8127,0.2783,1.3025,0.4967,19.17,2
6.3476,0.6806,0.4647,0.418,0.5264,0.6552,0.0606,23.59,1
11.2552,0.7763,0.0738,0.2484,0.2291,0.4414,0.0569,21.12,1
4.3223,1.1244,0.3821,0.148,0.7207,0.9778,0.3533,17.15,1
7.0196,0.7856,1.2753,3.1068,0.291,1.7119,0.5515,17.23,2
6.5482,1.6344,6.4762,0.6107,0.9138,0.94,0.0106,19.64,0
7.1103,1.3397,6.7626,0.0486,0.9929,0.8729,0.0848,17.97,0
19.6561,1.7953,0.0118,0.0149,0.4415,0.5726,0.2856,23.49,1
2.7116,1.4609,2.3248,0.0675,0.9718,1.2953,0.2667,19.64,0
2.8658,2.7675,0.5952,2.4483,0.1956,2.1382,0.6302,18.73,2
28.2941,1.3925,0.2766,0.5636,0.3292,0.3,0.0507,17.93,1
3.8356,1.7148,1.0766,3.1622,0.254,1.8281,0.595,14.76,0
3.4344,2.7738,0.1868,2.069,0.0828,1.9403,0.7237,18.47,2
5.0776,1.1756,0.8506,2.8468,0.2301,2.0757,0.7005,10.28,2
8.5739,1.4662,2.5837,4.8963,0.3454,1.6629,0.31,11.93,2
3.9494,0.7547,0.075,0.1263,0.3725,0.9861,0.1618,19.08,1
4.733,2.4967,1.6302,2.7993,0.368,1.9484,0.4551,19.52,2
2.531,0.7752,0.1309,1.6514,0.0734,2.3611,0.4039,16.6,2
4.7619,0.6947,0.4679,0.5995,0.4383,0.9806,0.3808,19.86,1
5.8325,5.7888,1.8249,2.8606,0.3895,1.8487,0.2839,11.78,2
4.0645,2.9207,1.3886,2.8387,0.3285,1.573,0.7484,14.7,2
9.169,0.8097,1.0155,0.6445,0.6117,0.6848,0.0195,22.93,1
7.1542,0.7251,0.3953,0.5761,0.4069,0.6731,0.2605,19.94,1
13.6999,0.9467,11.695,0.0268,0.9977,0.9946,0.1514,21.31,0
5.9472,1.4322,4.9819,0.4742,0.9131,1.179,0.0598,18.42,0
14.1111,0.5214,0.2646,0.4121,0.391,0.6136,0.1556,24.73,1
10.5724,0.5873,0.0716,0.4029,0.1509,0.6482,0.1108,24.69,1
6.3895,2.0206,2.132,3.0612,0.4105,1.7724,0.6905,14.65,2
12.3408,0.7644,0.9193,0.9924,0.4809,0.7752,0.3135,24.0,1
26.2016,0.9454,0.3565,0.0384,0.9028,0.6443,0.2428,21.15,1
5.0913,1.1116,1.9282,0.4114,0.8242,0.8411,0.1746,18.47,1
5.3269,3.6639,1.8996,2.7078,0.4123,1.6317,0.6548,16.77,2
22.927,0.7791,0.9185,0.3333,0.7338,0.4063,0.1787,24.15,1
1.9997,1.6334,0.4155,1.3825,0.2311,2.0526,0.1506,13.49,2
17.3174,2.4839,0.1119,0.2556,0.3045,0.5386,0.1052,20.78,1
20.8399,1.3759,0.7475,0.6723,0.5265,0.3721,0.1212,22.78,1
8.0238,1.6085,2.2087,4.1344,0.3482,1.419,0.4945,15.13,2
29.827,0.5135,0.221,0.2906,0.432,0.7158,0.3618,23.98,1
2.3208,1.5071,2.102,0.0046,0.9978,1.3593,0.1302,20.88,0
5.6225,1.3865,4.1601,0.3251,0.9275,0.9173,0.0372,16.9,0
9.5533,2.7293,2.8195,7.1334,0.2833,1.6913,0.3572,11.38,2
6.4907,1.3446,5.7931,0.8682,0.8697,0.8619,0.0433,19.94,0
11.0676,1.752,3.4435,7.4204,0.317,1.2078,0.6671,13.03,2
3.1808,1.0143,2.6242,0.2876,0.9012,1.1249,0.24,19.84,0
4.7924,2.627,2.4083,2.6012,0.4807,1.8586,0.5723,10.38,2
6.1394,1.9722,0.8881,2.7667,0.243,0.8182,0.4988,23.71,1
0.9619,1.9884,0.7512,0.5305,0.5861,1.6744,0.3337,20.92,0
10.2285,0.6873,0.4578,0.2016,0.6943,0.7325,0.2363,22.83,1
8.8316,0.7306,0.5422,0.0278,0.9512,0.9369,0.1496,23.7,1
2.8059,1.8431,2.5508,0.0068,0.9974,1.2992,0.1505,20.92,0
13.0777,1.2362,1.3274,7.7182,0.1467,1.2254,0.5519,18.54,2
43.7124,0.7925,0.7639,1.0758,0.4152,0.3929,0.2558,24.08,1
4.0526,2.5756,1.2111,1.8967,0.3897,1.7201,0.5021,15.13,2
17.8914,0.5342,0.1761,0.0942,0.6514,0.7905,0.1557,18.79,1
64.8817,1.4389,0.3846,0.3058,0.557,0.3662,0.3655,23.03,1
40.0626,0.7306,0.8723,0.038,0.9582,0.3,0.4223,22.74,1
33.5283,0.7985,0.0553,0.7807,0.0661,0.5882,0.2128,24.41,1
10.0103,1.2813,0.1353,0.4102,0.248,0.6135,0.5999,21.5,1
17.868,0.7428,0.4065,0.6634,0.3799,0.4876,0.1567,21.21,1
12.3615,1.0405,0.2334,0.3543,0.3972,0.5664,0.0633,17.2,1
4.7458,1.1441,4.7239,0.1185,0.9755,0.9116,0.1388,14.06,0
6.3879,1.1414,0.6977,0.0721,0.9064,0.8052,0.224,18.95,1
13.3673,0.5087,0.5137,0.355,0.5914,0.3,0.3604,24.28,1
1.6343,3.0367,0.329,1.2261,0.2116,2.1404,0.3772,16.42,2
9.4695,0.548,0.5197,0.0094,0.9823,0.7969,0.1497,22.48,1
2.7165,1.5085,0.8564,1.6411,0.3429,2.2784,0.5676,9.84,2
7.0192,0.6134,0.6575,0.8323,0.4413,0.7872,0.1531,21.91,1
11.0124,0.8235,11.1095,0.2587,0.9772,0.6891,0.0429,15.84,0
13.763,0.7294,0.0145,1.2329,0.0116,0.9531,0.0702,18.94,1
4.8024,2.4248,1.6019,3.2387,0.3309,1.3121,0.5385,11.67,2
1.9074,1.3033,1.742,0.7452,0.7004,1.6275,0.1575,14.09,0
4.392,1.6211,0.4252,2.9688,0.1253,1.5803,0.3769,10.11,2
5.4372,3.923,2.3383,3.571,0.3957,1.4439,0.4047,13.15,2
5.0542,1.3793,0.2099,0.5928,0.2615,0.8213,0.2227,21.63,1
42.6432,0.68,0.2566,0.2795,0.4787,0.3,0.3549,20.51,1
3.0122,2.6147,0.7899,2.1356,0.27,2.1015,0.6654,13.09,2
18.2181,1.1433,0.1593,0.0751,0.6795,0.4114,0.1475,19.07,1
20.2471,0.5583,0.0721,0.3038,0.1918,0.3855,0.4191,19.63,1
3.4213,2.327,3.0665,0.3104,0.9081,1.1259,0.4834,20.09,0
4.8934,1.7684,0.9049,2.7798,0.2456,1.6112,0.8115,13.98,2
10.4967,5.7314,3.851,5.4499,0.414,1.1531,0.3844,15.56,2
4.1359,1.994,4.242,0.0624,0.9855,1.3383,0.1723,13.84,2
63.2658,0.6843,0.5157,1.0571,0.3279,0.4871,0.3224,18.79,1
4.7513,4.0587,0.4552,1.6864,0.2126,1.4317,0.7369,11.88,2
8.0032,0.6678,0.3121,0.241,0.5643,0.7065,0.225,24.38,1
15.3514,1.6339,0.2526,0.6854,0.2693,0.5797,0.0648,23.19,1
5.1313,0.9623,0.3137,0.2126,0.5961,0.8873,0.3546,20.53,1
23.4991,0.6803,0.5248,0.4781,0.5233,0.7077,0.1639,21.89,1
24.9595,0.6524,0.1787,0.266,0.4018,0.4953,0.1455,22.3,1
5.9405,3.8474,0.3239,0.195,0.6243,1.0106,0.2059,21.42,1
1.6324,1.5156,0.3104,0.9972,0.2374,2.113,0.3596,18.39,2
14.0366,1.9047,1.7804,7.4046,0.1938,1.4932,0.3153,10.23,2
14.499,0.5562,0.1828,0.9106,0.1672,0.6646,0.3355,19.46,1
5.4811,0.954,0.0424,0.0655,0.393,0.7818,0.4369,21.01,1
25.3225,1.1224,0.4951,0.4689,0.5136,0.4008,0.0719,18.67,1
7.6413,0.7865,0.2352,0.0787,0.7492,0.6429,0.375,20.12,1
52.79,0.5507,1.298,0.0404,0.9698,0.3,0.2601,18.54,1
12.678,2.4725,0.0977,0.18,0.3517,0.6733,0.1554,21.75,1
16.5912,0.8452,0.2197,0.0028,0.9874,0.7157,0.3802,21.62,1
8.3423,1.841,1.8642,5.1122,0.2672,1.3162,0.4579,16.51,2
4.3316,2.047,3.58,0.9954,0.7824,1.0167,0.4319,17.5,0
8.0019,1.0461,0.9372,0.0092,0.9903,0.7313,0.5851,18.06,1
14.3282,1.1924,0.3197,0.2257,0.5862,0.722,0.1367,19.65,1
7.3195,1.325,0.5494,3.7822,0.1268,1.6353,0.6729,19.09,2
41.7321,0.727,0.4835,0.2314,0.6764,0.3846,0.1442,18.24,1
3.7071,1.8565,3.5215,0.8227,0.8106,0.9523,0.2802,17.24,0
10.0751,1.2322,0.0864,0.2639,0.2465,0.8062,0.2165,21.16,1
12.5825,1.7268,0.2082,2.6666,0.0724,0.5168,0.4083,22.86,1
6.2755,3.1146,0.5358,5.0265,0.0963,2.0329,0.3077,14.47,2
11.1312,0.7184,0.144,0.3766,0.2766,0.6265,0.2251,20.46,1
13.4364,0.8735,0.5553,1.6535,0.2514,0.5296,0.2468,19.27,1
9.8051,3.8886,3.7108,7.0665,0.3443,1.6031,0.7235,13.19,2
18.6289,0.71,0.1586,0.7148,0.1816,0.4475,0.2263,23.6,1
8.5959,1.0421,0.1515,0.6023,0.201,0.7707,0.0688,18.5,1
22.1669,0.9541,0.2955,1.0947,0.2125,0.5449,0.1895,22.2,1
11.8771,1.0595,0.4111,0.1631,0.7159,0.5018,0.2991,23.87,1
4.9635,1.661,4.8829,0.004,0.9992,1.0834,0.1173,18.08,0
12.4806,1.5924,0.1002,0.1423,0.4133,0.7582,0.3718,20.09,1
7.0695,2.4123,1.1044,2.6733,0.2924,1.5051,0.5475,10.31,2
20.7259,0.6975,0.5864,0.7137,0.451,0.6336,0.0574,23.1,1
10.6481,1.4012,8.4137,0.6666,0.9266,0.9128,0.3913,18.0,0
8.3084,1.3585,7.4036,0.0646,0.9914,0.5225,0.0977,19.1,0
2.6829,1.1482,0.6579,1.0682,0.3811,1.7706,0.3697,14.38,2
5.8886,1.7798,5.5417,0.1928,0.9664,0.8597,0.1658,14.4,0
6.2164,1.0964,5.3548,0.2089,0.9624,1.0131,0.3144,17.06,0
4.2225,0.7837,0.5004,0.3921,0.5607,1.0104,0.0695,25.33,1
8.5138,1.4308,2.7708,5.6485,0.3291,1.6594,0.7376,13.38,2
14.9184,0.7853,0.3248,0.9532,0.2541,0.5353,0.2349,20.55,1
4.3219,2.081,0.0448,2.8448,0.0155,1.9018,0.6861,16.98,1
14.084,0.5631,0.2717,0.117,0.699,0.5578,0.2223,24.48,1
2.2835,3.6397,0.6502,1.5527,0.2952,1.4888,0.2563,10.16,2
6.8164,4.843,1.0062,3.6437,0.2164,1.4072,0.6809,14.02,2
17.4499,1.0284,0.042,0.0253,0.6239,0.7111,0.0708,19.28,1
3.9574,1.4428,0.8125,1.6809,0.3259,1.4824,0.3812,9.97,2
10.9543,1.0776,0.1285,1.4197,0.083,0.6729,0.1583,24.92,1
10.0379,0.6044,0.0785,0.6436,0.1087,0.7343,0.107,18.76,1
4.2723,2.9476,3.7973,0.4432,0.8955,1.2104,0.3267,19.36,0
22.2305,1.6986,0.5684,1.2481,0.3129,0.588,0.3016,19.77,1
34.1525,0.5991,0.2668,0.1906,0.5833,0.3,0.2922,21.36,1
7.6577,1.7423,7.4401,0.4894,0.9383,0.9672,0.0823,18.32,0
5.54,1.774,0.0478,0.8171,0.0552,0.9135,0.1794,18.15,1
3.7489,1.9887,1.207,2.2135,0.3529,1.9559,0.5664,14.37,2
8.7275,0.6569,0.9185,0.6961,0.5689,0.7512,0.3161,23.09,1
16.2479,1.0082,0.772,0.2365,0.7655,0.4972,0.2683,23.94,1
31.3308,0.6703,0.0444,0.5188,0.0788,0.5408,0.3315,18.51,1
18.4655,0.7928,0.2511,0.9724,0.2052,0.5745,0.3253,20.96,1
10.895,0.9532,0.0396,0.5325,0.0691,0.4865,0.1964,24.4,1
14.1525,2.3738,4.5693,7.6525,0.3739,1.2438,0.613,17.74,2
4.5046,1.0436,4.2973,0.7527,0.851,1.0821,0.1688,16.26,0
19.3305,1.1316,0.1058,1.7018,0.0585,0.5101,0.1483,20.7,1
6.8202,2.1195,0.8143,4.0583,0.1671,1.9013,0.2876,17.04,2
5.5652,1.0517,0.4068,0.0744,0.8454,0.7613,0.0812,21.39,1
17.1186,1.1155,0.204,0.0954,0.6813,0.3823,0.202,24.76,1
24.0716,0.6218,0.147,0.3513,0.295,0.494,0.3573,22.37,1
11.8613,3.1164,5.0463,9.3109,0.3515,1.2648,0.1835,16.29,2
10.7576,0.9076,0.0358,0.0118,0.7521,0.6438,0.3155,21.06,1
7.5554,0.6493,0.0513,0.2856,0.1522,0.7156,0.2403,21.48,1
3.7622,2.0562,0.7538,1.587,0.322,1.8072,0.3843,12.59,2
8.6672,0.8782,0.3403,0.2869,0.5426,0.7277,0.1224,24.33,1
3.2623,1.5492,2.9553,0.4592,0.8655,1.19,0.1521,13.84,0
2.4095,1.7459,2.1562,0.0141,0.9935,1.3977,0.6042,21.04,0
8.2877,1.4607,0.0541,0.0172,0.759,0.8067,0.0457,19.88,1
12.155,1.093,4.7268,5.9223,0.4439,1.3678,0.5849,19.3,2
21.7592,0.5681,0.6808,0.2814,0.7075,0.6181,0.4222,21.29,1
5.745,1.6103,5.5342,0.2107,0.9633,1.1106,0.0803,18.95,0
37.3229,0.8793,1.1758,0.0221,0.9816,0.4765,0.1627,19.22,1
10.2656,2.2458,2.098,5.8198,0.265,1.5045,0.7874,16.15,2
24.5313,1.2921,0.6919,1.4011,0.3306,0.6048,0.1555,21.33,1
4.4224,5.8643,1.1542,2.1137,0.3532,1.7001,0.4721,11.54,2
5.3269,2.3614,0.6338,4.2154,0.1307,1.4908,0.779,17.16,2
18.0106,0.6855,0.1687,0.3936,0.3,0.6341,0.1346,20.91,1
15.8421,1.5628,0.7379,1.0252,0.4185,0.4792,0.3316,25.09,1
2.4637,1.9752,2.2364,0.0286,0.9874,1.1122,0.0534,17.13,0
2.4994,1.7937,1.0239,1.4116,0.4204,1.8679,0.7014,14.23,2
4.8638,1.5433,1.3823,3.5546,0.28,2.3689,0.4599,16.43,2
36.7345,0.6741,0.1762,0.2275,0.4365,0.3,0.0721,23.33,1
5.0104,3.0627,1.0512,2.2389,0.3195,1.4828,0.5511,13.86,2
