prof_mean,prof_std,prof_skewness,prof_kurtosis,dm_snr_mean,dm_snr_std,dm_snr_skewness,dm_snr_kurtosis,subband_01,subband_02,subband_03,subband_04,subband_05,subband_06,subband_07,subband_08,pipeline_01,pipeline_02,pipeline_03,pipeline_04,candidate_type
1.650187,-0.153785,-1.044189,1.00082,-0.088739,0.275817,-0.248122,-0.257664,1.873767,-0.093592,-1.111989,1.957717,0.740054,0.473101,-0.062986,-0.854242,-0.060572,-0.251741,0.505125,0.666525,0
-2.062055,0.821789,0.482327,-0.108171,-0.723818,-1.130055,0.722485,0.603293,-2.31047,1.63737,-0.097285,0.153357,-1.254475,-0.133153,1.017146,-0.246328,0.778407,0.024599,-0.123504,-1.528511,0
1.834798,0.353042,2.039791,3.937367,1.246768,-1.716281,1.313421,3.149372,3.691739,-0.227072,1.252947,4.227708,2.345813,-1.477334,1.829343,2.421692,-0.517205,1.32903,2.796359,-0.51812,1
0.341298,0.267898,-1.093509,0.264122,-1.59945,-0.611705,-1.543236,-0.326615,1.074547,0.095813,-0.459638,0.463782,-1.00062,-1.087276,-1.654312,-1.28873,0.956332,-1.56021,0.536232,-1.543632,0
-2.09871,-0.61868,-0.881938,-1.644795,-0.187847,-0.522766,0.029552,-0.915336,-1.489902,-0.171935,-2.339845,-0.634236,-0.928774,-2.033557,-0.571869,-1.350127,-0.39816,2.573921,0.530712,0.80461,0
-0.507937,0.579229,-0.608716,1.291303,0.435493,-1.790481,1.077816,-1.32284,-1.007352,1.691863,-1.257708,2.454832,1.557194,-1.313767,-0.460099,-2.442257,-2.10215,2.765712,-0.919332,-1.659061,1
1.097877,-1.44552,-0.730808,-0.507384,0.607238,-0.933254,-1.054227,0.483726,2.076324,-1.579353,-0.174686,0.296413,0.068601,0.228313,-1.252926,1.066541,-0.095067,-0.890168,-1.978992,2.406677,0
-0.262807,-1.100519,0.475652,0.474552,-0.046633,0.227901,0.450998,0.845838,-0.90465,-2.049607,1.38571,-0.552882,0.627423,0.085134,-0.528444,-0.317329,0.142575,0.480781,0.816486,-0.899759,0
0.399519,-0.329026,-0.302736,1.074661,0.15526,-1.101901,0.307591,0.204617,1.351656,-0.124478,-1.312513,0.995096,0.776865,-2.310624,0.973746,0.394239,0.981347,1.606908,-1.698382,-1.438098,0
0.635598,1.155381,-0.28942,2.644551,0.258002,0.339795,1.557992,1.219396,-0.254092,1.025303,-0.814416,3.892025,1.140949,0.873199,2.69126,1.325942,0.091109,0.556,-2.187199,-0.502104,0
1.363516,-0.540362,0.85854,-1.474052,-0.581422,-0.523946,-0.592653,0.764838,2.178073,-0.307895,0.597219,-1.728791,-0.370432,-1.58016,-0.501633,1.913817,-0.644252,0.960209,-0.648082,-0.93051,0
-0.666077,0.969566,0.540706,1.489112,0.97755,0.030516,2.591157,0.350476,0.554979,1.368242,0.812839,2.528025,1.721176,-0.768261,3.620172,-0.121188,-0.958273,0.529255,-3.499271,-2.302261,0
0.626557,0.613422,0.650258,0.176628,0.198728,0.781202,-0.678154,0.359325,1.779885,0.841778,0.970503,-0.399516,0.716158,1.270109,0.066613,0.784139,2.520294,-1.795186,-0.634251,-2.625709,0
0.940619,-0.671526,1.274589,0.515929,-0.266576,0.222606,0.212625,-0.520425,1.90628,-1.035969,0.793228,1.292673,1.968917,-0.464111,0.284186,0.898225,-1.62187,1.203338,-0.7032,1.21931,0
-0.930164,-0.089722,1.607082,-0.174584,-0.277346,1.272199,0.325586,0.678894,-0.582382,-0.434854,1.856425,-0.908495,0.072942,1.09166,0.494324,0.006034,1.660577,-0.632696,1.795053,-0.881214,0
1.317556,0.195546,1.160795,2.07181,2.12738,-0.735366,0.581401,3.71984,1.541031,-0.61245,0.88256,3.269864,3.292226,-0.580485,0.172031,3.912538,0.317865,1.17561,0.050539,3.149791,1
0.846015,-0.925561,0.631089,0.03317,-0.643259,-0.620306,-0.19071,-0.065056,1.232971,-1.260026,-1.264193,-1.176931,-1.067598,0.041557,-0.796069,0.284977,2.618135,0.580366,1.179559,1.648797,0
0.773316,-0.391839,0.716604,-0.826536,0.197601,0.662829,0.774999,0.568202,0.115222,1.252306,-0.035865,-0.683413,-0.541114,0.661616,0.474355,0.347613,-5.154999,-2.946211,0.087216,1.66908,0
-1.292976,-0.601584,0.218747,-1.091121,0.017523,-0.59368,-1.610628,1.743524,-2.102273,1.270267,-1.820244,-0.184177,-1.349347,0.173049,-1.245493,2.072415,1.611893,1.475633,0.743205,-1.892349,0
0.363158,-0.175533,2.117912,2.610666,2.045648,-0.91544,0.712864,5.122975,-0.130123,-0.94773,1.502037,3.475693,1.701907,-0.047833,-0.11721,4.631999,3.988483,2.236529,2.178393,1.426843,1
-1.751635,1.357522,1.030127,-0.352465,-1.80239,0.680373,-0.214437,0.351943,-1.940184,-0.642977,0.515222,1.139072,-1.550581,0.558907,0.785134,0.880301,0.412084,0.190762,1.886107,2.769777,0
-0.541589,1.202623,-0.575553,0.472697,0.467352,0.316465,0.316862,-0.013714,0.989805,0.760101,-0.059205,0.000986,0.232924,-0.112205,1.306239,0.284402,-1.306217,1.116784,0.011527,1.407801,0
-0.901947,-0.010325,-2.444541,1.704754,-0.166752,-1.276182,-1.860672,1.068103,0.608131,-0.087425,-2.950254,1.776055,-0.441016,-0.538757,-1.4501,0.400651,3.285748,1.056866,-3.094773,-3.235816,0
0.77979,0.037485,0.438758,-1.002101,0.369834,0.24291,-0.226193,-0.696787,-1.302578,-1.037619,-0.481661,-3.378239,0.219548,1.776832,-0.09128,-2.525477,-0.2842,1.486836,1.425482,1.470014,0
1.043694,-0.44127,1.435851,-0.783626,0.319323,1.380169,-0.636783,-0.089995,1.404121,-1.460683,1.048185,-0.554707,0.283669,1.6782,-0.486275,0.026861,-0.165242,-1.862842,0.2429,1.728216,0
0.05674,1.416942,0.703356,1.280805,0.81003,-1.044984,0.055711,0.557828,-0.114505,1.237824,1.460485,3.006329,1.344701,-2.627423,1.242595,-1.067284,-1.567504,0.67877,-0.391951,-0.4043,0
0.841854,0.022577,0.861201,2.141777,1.053406,0.381636,-0.816316,2.277427,0.784805,0.693097,0.983672,1.52137,1.915786,0.992052,-0.036444,2.037204,0.208232,-0.620295,-0.517364,1.903897,1
0.661911,0.668136,2.310991,0.822114,-0.381467,-1.054645,-0.295388,-1.168917,1.701889,0.539942,2.69842,1.382851,-0.757956,1.033494,-0.259955,-1.597067,-2.620103,1.235461,-1.141226,0.641632,0
1.678888,0.610136,0.863471,1.498737,2.27526,-0.388206,1.434762,1.244132,2.727801,0.745836,0.633483,2.248147,2.13444,-0.770292,1.400425,0.450057,-1.347706,-2.234473,-0.26468,1.714757,0
0.120069,-0.334714,1.807267,0.560737,1.078479,0.552308,-1.152972,-0.263693,-0.624741,-0.357931,1.951794,2.283517,0.726248,-0.296125,-0.446616,-0.361259,1.659435,0.22823,0.666829,0.673165,0
1.971935,-0.832202,-0.352936,1.422842,1.606353,-1.276562,0.789534,-1.813325,2.001609,-1.55456,-1.092253,-0.311249,1.148295,-0.347446,2.447124,-2.792945,-0.77514,-2.718176,-2.85573,2.512962,0
0.386573,-0.837639,0.220324,0.427322,0.323021,0.078929,-0.076576,-0.847822,0.093705,-0.749871,-1.905965,-0.580405,1.303779,0.227323,0.926557,-0.245402,1.469899,-0.761031,-0.552673,-1.259482,0
2.801991,0.504921,0.918677,0.066454,0.027858,-1.486417,-0.222752,-0.879464,1.747432,0.512217,1.690262,-0.65822,-0.914981,-2.294648,-0.498182,-0.673847,-1.497899,-1.842391,-0.811193,1.173697,0
-0.61787,0.237021,-1.812905,1.15916,-0.051698,-0.682914,1.44804,0.268434,0.801287,0.039558,-0.883936,1.922188,-0.758899,-0.536949,0.936538,0.857421,1.438454,-0.235128,-1.494256,0.979855,0
-0.188264,-1.023962,-1.461559,-0.446321,-1.12937,-0.279609,-0.269938,1.040924,0.591862,-1.398744,-2.055869,0.128905,0.122712,-1.599437,-1.468365,0.933021,1.907173,2.449929,-1.686161,-1.949517,0
1.51238,0.034362,1.861699,2.65715,1.441895,-0.899597,1.756282,3.614728,2.699876,0.08861,1.574211,1.699203,2.91037,0.378423,1.266533,2.60356,1.346061,1.796242,1.770317,1.62227,1
0.079402,-0.955617,0.554146,0.17422,-0.897382,-1.746593,1.148553,-0.06673,-0.594974,0.405477,0.232164,0.736548,-0.611395,-1.129555,0.42252,-0.216531,-2.270912,-0.091987,1.237312,-0.599205,0
-0.729792,0.222427,-0.503319,0.026504,-0.82882,-0.047432,-1.359421,2.425991,-0.738557,0.269306,-0.731151,0.495224,-0.962849,0.301875,-0.998803,3.294395,2.691807,1.495297,-0.383358,0.473571,0
-1.206325,0.380554,1.433113,-0.377851,0.325896,0.095137,0.69963,0.475875,-0.66911,-1.120009,2.39352,-0.908895,0.773382,-0.939241,-0.928452,0.825071,0.496206,-0.294746,0.910781,-1.493537,0
1.406032,0.206427,0.433812,-0.072494,-0.861377,1.642059,0.184274,-0.006993,1.055579,1.303276,0.220858,0.809774,-0.232853,1.459977,1.409275,-0.621874,-0.410049,-0.981313,0.118084,-1.280357,0
0.849415,-1.324185,1.13802,-0.513829,0.755218,-0.025037,-0.710319,0.640017,1.092516,-2.55552,0.348732,0.489119,1.450214,0.46072,-0.908185,0.658907,1.720308,-1.406732,1.010476,1.796705,0
-0.247311,0.623972,1.09617,-0.589709,0.457301,-0.052849,-1.058511,0.668299,1.036555,0.941945,1.345162,-0.167457,1.287702,0.393394,-2.330716,0.81568,-0.026786,-1.879265,-0.681061,0.540188,0
-0.325905,-1.022709,-1.253412,-0.725582,-0.438217,0.774633,1.014399,-0.428763,0.273809,-1.531091,0.367915,-0.49298,-0.35356,1.494102,1.030083,-0.708139,-1.280152,0.232954,-0.666578,0.612733,0
0.569639,-1.185711,1.297047,-0.103895,-0.890493,0.164272,-0.300673,1.875597,0.232458,-0.203455,0.358831,0.038858,0.38748,-0.669013,0.421005,2.118302,2.476638,-0.796537,-1.128972,1.19354,0
-1.908052,1.971747,0.627957,-0.543751,-1.236916,-0.400882,-1.005742,-0.273763,-2.767495,2.982263,0.791134,1.007703,-0.817499,0.204127,-0.45111,0.404418,0.236868,2.478256,1.991122,-2.161092,0
0.031178,-1.465145,1.103967,0.096643,1.879516,-0.217455,2.761484,-0.478578,-0.728259,-1.551088,0.9381,0.731008,1.986481,1.418601,3.470708,-1.319693,-1.025072,-2.778921,-2.732172,0.182024,0
-0.368762,0.633896,-1.532553,1.314027,0.985017,1.171135,-0.193171,0.092713,-0.34574,-0.652289,-2.080784,-0.455663,-0.443065,0.670279,0.935688,-1.274901,0.247949,1.634586,-1.295021,0.083693,0
-0.927686,0.809374,1.120274,0.468853,2.233237,-0.751841,-0.172098,1.582015,-1.371544,1.718147,1.794062,-0.976011,2.369817,-0.997465,-1.633754,1.162941,-0.228071,0.38841,-2.665783,-0.74697,0
0.218642,0.097324,0.347877,0.861393,0.454542,-1.036895,2.355328,-2.095332,0.10771,-0.008568,0.089137,0.951376,0.997989,-1.824868,2.371011,-2.130547,-1.143356,-0.462255,0.731485,0.481462,0
0.525501,0.109652,1.730266,1.116877,-0.089619,0.095458,-1.702633,-0.423574,-0.422327,-0.840041,1.189856,1.546861,0.459991,0.614295,-0.549262,-1.297648,0.973489,1.503538,0.78177,-0.837025,0
-0.238473,0.214871,-1.214953,-0.154368,-0.781907,1.541818,0.473552,-0.270353,-0.863106,-0.942295,-1.322595,0.312859,-1.65594,0.609155,2.083953,-0.722817,1.002027,2.514289,1.604121,0.920858,0
0.494501,0.125471,0.784097,-1.795839,-0.497412,0.094431,-0.733778,-1.20806,1.229459,1.107362,1.012277,-0.782481,0.193796,0.466414,-0.925447,-0.776776,-1.569411,-2.39828,0.454347,0.822103,0
0.956535,0.813176,2.12799,3.686842,0.281961,-0.687681,-0.038748,5.315437,1.469073,0.184024,1.139439,3.736117,-0.407913,-1.458915,0.009877,5.977139,-2.002127,1.257192,2.799632,-0.440845,1
-1.144222,-0.366276,-0.366589,-1.586513,-1.398114,-0.633117,0.055846,0.637704,-2.680886,-0.557919,-0.007073,-1.694387,-1.248437,0.474482,-0.032656,-0.50897,2.092816,0.91246,-0.097433,0.270473,0
-0.123686,0.592971,1.252033,1.082463,-0.636931,0.573949,0.811393,0.853403,0.090676,-0.503044,1.321035,2.135269,-0.596438,1.426556,0.899283,-0.810833,-1.30235,-3.541348,0.910623,0.003816,0
-0.232519,0.60072,0.389216,-1.933097,0.648096,0.503325,-1.884035,0.249497,-0.776206,0.740058,0.91881,-1.289366,1.129078,-1.153307,-1.773031,0.23687,-0.642311,0.292628,-0.254284,-0.403287,0
1.019703,0.861537,1.967389,0.31424,-0.310254,-0.779936,-0.549762,1.426879,2.02971,0.473079,1.634244,-1.205539,-0.658065,-0.867587,-0.840721,0.852318,-0.952521,-0.185291,1.392744,-1.772963,0
-0.026089,0.016664,1.550181,0.560521,-0.442993,-0.080554,0.742048,-0.224834,-0.623848,1.316169,1.778825,1.094803,-0.153336,0.531109,2.143198,-0.255187,-0.964956,-1.343538,-0.804855,-1.857803,0
-0.253223,-0.616158,-0.228214,0.555528,0.769061,-0.047271,-0.945061,-0.051233,1.0584,-0.408035,-0.98873,0.39399,1.040837,-0.050769,-1.25039,-0.346269,-1.318217,0.853946,-1.538179,0.662484,0
-1.088753,0.081864,-1.000864,0.299311,-0.17562,0.181036,1.08069,-0.520164,-1.03979,2.381649,-1.208573,0.777401,0.797793,1.589314,2.390446,-0.379665,-1.988082,-0.938407,-1.963055,0.714768,0
-2.008431,1.376405,1.923179,1.627793,-1.001056,-0.027074,0.804224,0.453484,-0.770202,2.371683,2.212836,1.91194,-0.785623,0.152687,0.38184,-0.675151,-0.74058,4.188046,-1.859486,-3.233472,0
0.152703,0.447206,-0.6628,-0.516864,-0.960621,-1.340958,-0.625517,-1.643878,-0.676643,0.594615,-0.322502,-0.700878,-1.107725,-1.347321,-0.506912,-0.25024,1.760883,0.656342,0.94115,0.65662,0
1.164213,-0.886,-1.93163,-1.868194,-0.343238,0.54986,-0.365151,1.517181,0.044596,-0.589862,-1.805211,-2.111364,-0.905734,-0.192736,-0.007242,1.420786,1.548276,-0.865703,-1.480889,2.50682,0
-1.358,0.597919,-0.115879,-1.284256,0.946663,-0.424788,1.155558,-0.076705,-2.41256,1.473027,-0.497455,-1.878952,2.307142,-0.712806,1.771083,0.39019,1.24232,-0.572597,0.250251,-1.136137,0
1.558075,1.06477,0.008077,1.484081,1.708759,1.073807,-0.035524,-0.6948,2.252795,1.750408,0.595846,0.694149,0.956399,1.036907,1.020525,-2.492511,-2.594818,-0.439634,-0.760071,1.487074,0
-0.577344,0.259052,-1.644811,2.276525,1.134078,0.2555,-0.749344,0.067669,-0.147501,1.479381,-1.539908,1.721084,2.239281,-0.632423,-1.114658,-0.202745,0.980567,0.871938,-1.928444,-3.926802,0
-1.474894,0.995712,1.346252,-0.151241,1.351874,-1.626204,-0.266485,0.179326,-0.746264,2.513665,1.34741,-1.167753,-0.178496,-0.909041,-0.590465,-0.868526,-1.026226,0.11277,-2.403531,-0.784243,0
0.412738,-1.607973,-0.591856,2.017967,0.385939,1.303676,-0.333404,1.317624,-0.607413,-1.391001,0.133267,1.292389,0.959308,1.289099,-0.094048,1.752799,-0.098825,-0.061768,-1.998316,-0.81671,0
0.14945,-0.464566,1.935756,-1.709659,0.867889,-0.067509,3.051799,-0.164105,-0.325785,-0.321981,1.370871,-2.084098,2.725114,-0.995069,4.31646,-1.02815,-2.542526,-1.156683,1.31479,2.085896,0
2.296024,1.108264,-0.274559,-0.972664,0.046537,-0.499826,-0.726827,1.682725,2.670573,1.525722,0.685288,-0.453388,0.587504,-0.936609,-1.067211,1.575166,-0.482695,-1.134747,-0.240727,1.751995,0
1.413759,0.211781,-1.036703,0.311439,-0.552138,0.713234,-0.447968,-2.398528,1.275995,0.382104,-2.60647,-0.708998,-0.15694,0.781522,-0.768355,-1.051889,-1.0833,-1.165954,2.960276,3.643284,0
0.486439,-0.288181,1.735338,0.801794,0.228112,-1.504657,0.7547,2.873516,0.318344,1.454517,1.018194,0.952868,1.308625,-1.336227,0.868116,3.940925,-0.485995,2.022967,0.595178,3.297238,1
0.258872,-1.727429,-1.496364,0.966248,-0.266652,-0.592725,0.326696,-0.540105,-0.91235,-2.258861,-1.712978,2.758188,0.517011,-0.2273,1.462059,-0.712158,1.877623,-0.770473,-2.802019,0.27895,0
0.167428,-1.364141,-1.042662,0.144773,-0.310421,-0.951073,0.630342,0.549692,1.150432,-0.46008,-2.868306,-0.312542,0.803699,-0.461833,0.610594,0.65675,-0.239046,-0.611588,-0.861444,-0.578391,0
-0.138705,-0.506812,1.481789,2.231192,0.053659,-1.317407,1.025725,3.833221,-0.426036,-2.186029,2.362549,1.597068,-0.752019,-1.783902,1.671962,3.329311,1.062762,1.378198,0.86364,3.689107,1
-1.089825,0.691988,-0.427152,-0.200191,-0.588941,0.76477,0.939974,-1.432243,-1.416566,0.293956,-0.711276,0.879135,-1.621164,1.366744,0.481801,-1.299861,-0.534973,2.759156,1.968793,-1.169975,0
2.297711,0.31787,-0.674367,-1.165195,-0.628611,-0.118551,0.146017,-0.253044,1.646514,-1.223206,-1.192685,-0.68712,-0.474856,-0.288998,0.280073,0.112359,-1.280523,-3.698721,1.577947,3.444877,0
1.050082,0.534567,0.067781,2.284527,0.059897,-0.093549,0.551283,0.382737,0.445296,1.053232,-1.049458,0.900697,0.238013,-0.440001,0.661093,1.215522,-1.830247,-0.131177,-1.238085,-0.105543,0
0.001216,0.172855,1.136802,2.728581,0.625587,-0.013404,1.373785,1.916372,-0.311841,1.443283,-0.001485,3.1593,1.90176,0.105924,1.857633,1.967805,0.738473,1.705611,-0.711571,0.77455,1
0.260777,0.677176,1.087853,-0.001111,0.649948,0.647257,-0.697613,2.577279,-0.375302,1.438327,2.227679,-0.66912,1.154843,0.703169,-0.917797,2.820099,1.492388,0.737759,-0.475642,0.114914,0
-0.302529,0.717419,-1.465386,0.487739,-1.021011,-0.294973,-0.799762,-0.837085,0.313358,0.854202,-0.636609,-0.004595,-2.336358,-0.782617,-1.432166,-0.870537,-1.311219,-0.836427,1.144845,0.821805,0
-0.663697,0.146846,-0.163082,-0.194773,0.429821,-1.09857,-1.023414,-1.634871,0.43276,1.598763,-1.491324,-0.475235,0.24611,-1.943558,-1.210184,-1.507472,0.688159,1.466363,-1.556557,-1.959978,0
-0.282045,-0.350937,0.019302,-0.142626,0.220536,-0.374669,0.114519,1.767798,0.272201,-1.017923,0.862653,0.45434,1.261971,0.322225,-0.753033,1.463962,-0.054122,0.395357,-0.563826,-1.373499,0
-0.288938,0.536665,0.324487,2.98461,-0.101258,-1.842195,0.17303,4.425239,-1.403445,-1.094342,-1.221355,2.776866,-0.035632,-1.990262,-0.396782,4.538705,0.594935,1.3156,2.455082,-0.186409,1
0.687734,0.454834,-0.146246,0.550093,0.344419,-1.540609,-1.375905,2.279443,0.989396,0.16491,0.210931,1.148684,0.936362,-1.476291,-1.14589,2.951156,0.410186,1.014038,-2.756066,-1.43384,0
-0.196058,-1.338259,1.780001,1.410249,-0.759939,1.210563,0.33847,1.23963,-0.30385,-0.62257,3.490558,0.441316,0.356701,0.615001,0.435969,1.157833,-0.624296,-0.97388,0.149124,0.886613,0
0.470113,0.851552,-0.182612,-0.201745,-0.479794,-0.465025,-0.199036,-1.379415,1.407866,1.77612,-0.650665,0.066721,-0.566077,-1.751386,-0.41775,-3.2895,-1.257142,1.490347,0.183415,-1.32108,0
1.718532,0.748516,-0.290311,1.108679,-0.590633,-1.251275,-0.3653,-0.533094,2.562048,0.164178,0.532493,2.295627,-0.069458,-2.960485,0.3202,-1.211705,-0.933736,0.003232,-0.219312,0.396903,0
0.15791,0.834103,-0.149139,0.08633,0.8155,-1.433415,-0.12889,-0.673466,0.088884,-0.172776,-0.175974,0.342623,1.936086,-2.220403,0.641266,0.190102,-1.842031,0.181193,-0.390753,-0.560833,0
-2.353861,0.290675,1.548902,0.025109,-0.169877,0.046769,-0.225428,-1.010877,-1.280973,0.256249,3.062578,-0.584224,-0.30501,0.984922,-0.888922,0.294648,0.845933,1.244658,0.171635,-0.283028,0
-0.019196,0.382604,0.942582,0.810057,1.088491,-1.330751,0.037984,-0.371642,0.018331,-0.482845,2.679173,1.469137,2.904768,-2.129656,-0.051186,0.647577,-0.240884,-0.796587,-0.407263,-2.76932,0
0.474748,-0.381417,1.098393,-0.248789,0.285168,0.391558,-0.424979,2.750212,1.203661,0.190819,1.46201,-0.053106,-0.965196,2.20755,0.564063,1.094934,2.116675,0.004841,-1.000109,0.379756,0
0.61554,-1.686187,0.936067,0.838563,0.552157,0.72743,0.323907,1.833786,0.640168,-2.015227,0.626737,0.828234,-0.314931,0.79118,-0.322703,2.398812,-0.484669,-2.187632,-0.683907,-1.12255,0
0.38515,-0.522123,-0.228991,-0.783644,0.886331,-2.318693,-1.902171,-1.59181,-0.734789,0.312506,-1.359105,0.847045,1.691811,-2.616632,-1.56904,-1.414964,-0.388996,1.384282,-1.096739,-1.090504,0
-0.370428,1.544037,0.148391,-2.302086,-1.306135,0.101585,0.816859,0.161,-0.281096,3.880735,0.908682,-1.591358,-0.878109,-0.204502,2.027156,-0.104852,-1.950363,1.405073,1.8849,0.07261,0
0.707365,0.080472,0.603149,-0.394726,-0.143998,-0.217581,0.114437,-0.742215,0.399551,-0.765623,0.982055,-0.520664,0.579354,-0.182764,1.355304,-1.582277,-0.999594,-0.764238,3.681832,0.793049,0
-1.245591,0.608906,2.374573,1.846885,-0.071362,-1.369781,3.331513,2.60705,-0.952379,-0.369041,3.220011,3.432342,-0.349518,-1.460575,4.282576,3.20816,2.105225,3.079404,0.956787,4.722238,1
-0.40414,0.655574,0.019408,-0.170906,1.379003,-1.013088,-0.296695,-0.112262,1.059798,0.311677,0.194449,-0.019342,0.561291,0.331488,-1.000212,-0.482553,-1.60389,-2.379648,-1.305281,-0.713,0
-1.053207,-1.040789,-1.204384,-0.62169,0.45953,-0.331022,0.362175,1.433657,-1.269329,-2.131418,-0.089067,-0.727012,0.655324,-0.865431,1.037598,1.045818,1.165852,-0.397994,0.842561,0.266527,0
-1.244568,-0.140233,0.317962,-0.555861,0.555023,-0.85742,-0.672839,0.420362,-0.670519,-1.998647,0.643301,-0.144307,0.160768,-0.877899,-1.894663,-0.570605,0.017534,-2.187065,-1.14027,-1.525847,0
-1.722806,0.253951,2.731049,0.184365,-0.087625,1.458636,-0.514882,-0.376544,-1.963317,0.49247,1.470396,0.266322,0.334579,2.130019,-0.908029,0.53536,-1.770147,0.832282,1.554748,-0.958557,0
1.169083,0.41202,0.799627,1.07203,0.202958,0.684834,0.663573,-0.264341,1.398934,-0.055389,1.399732,0.310046,-0.128065,1.889961,0.271503,-0.681148,-1.611487,-2.790616,2.610701,-0.251068,0
-0.473081,-0.008342,-0.562107,1.18142,-0.832723,1.48891,0.012492,-0.727641,-0.208568,0.480732,0.071264,0.777147,-2.052454,1.568055,1.127669,-0.767786,-0.684423,3.615567,-1.052719,0.51392,0
-0.63922,0.226848,-1.130047,0.413126,-0.822457,1.269516,-0.294459,-0.375255,-0.132353,0.359318,-1.150591,-0.860889,-0.965324,2.408933,-1.671237,-0.703172,0.959082,1.338063,1.848117,0.581709,0
-1.124317,1.014149,0.530879,-1.977745,-0.782433,0.11726,1.309602,-0.68462,-1.363696,0.631352,0.273681,-0.744274,0.290205,-1.541968,-0.094921,-0.553171,-2.241998,0.445657,2.935716,2.718162,1
0.572355,-0.726424,0.783943,-0.278615,0.373546,-0.854006,-0.846879,0.107857,-0.022804,-0.535828,1.480717,-2.459134,0.521094,-0.609806,-1.027234,0.227582,-1.073105,1.275944,-0.1744,0.926099,1
0.486353,-0.672718,0.609553,0.74819,1.091322,0.450024,-1.018895,-2.07061,1.529349,-0.413685,2.358911,-0.171507,1.531012,0.13066,-0.089623,-1.658929,0.64688,0.014478,-1.298567,0.396507,0
0.676681,1.271791,1.89888,-0.979495,1.500982,0.963272,0.129474,-0.130097,2.192416,0.634509,2.299693,-2.017455,1.558452,0.179943,0.090998,0.443204,0.942486,-0.103003,2.518995,1.596803,0
-1.107222,-1.497694,0.529798,-0.270251,1.019265,0.770917,0.736181,-0.118439,-1.869002,-2.122638,-0.792777,-0.020627,2.103283,0.679511,1.095822,-0.558458,0.41676,-0.141922,-0.783789,0.444053,0
-1.092555,-0.012368,-1.231303,-0.369712,-1.984661,0.621736,-0.531245,-0.330893,-1.732702,-0.064481,-1.381055,-0.399809,-2.513366,1.319104,0.290229,1.067637,0.893802,3.001958,1.176663,2.036533,0
0.829326,-1.672704,-0.064709,-0.225903,1.184472,0.612411,0.561727,-0.075423,1.131088,-3.865238,-0.252496,0.273412,1.026835,-0.13123,-0.15017,-0.380249,1.585169,-0.237179,-0.315797,1.077894,0
0.097059,-0.005964,2.63222,0.866457,0.441982,-1.037896,1.849961,5.128508,0.184814,-0.376628,2.329432,0.385803,-0.063948,-1.755126,1.380612,4.630134,2.295577,1.190149,0.884226,3.813673,1
0.226641,1.188431,-1.248234,-0.560466,-0.479479,-0.146582,0.37209,1.385292,0.746361,0.950044,-0.997873,-0.923104,-0.027601,0.66619,0.079576,2.285241,0.27328,-0.375968,-0.709332,0.490814,0
-1.772727,-1.037449,-0.574315,0.044088,0.736279,-0.176834,0.607992,-0.884774,-1.928801,-0.440135,0.105313,-0.761699,1.405148,-0.660214,1.626784,-1.739679,0.648472,-0.793317,-1.346872,-0.172905,0
3.064505,0.820278,-0.276043,-1.733771,-1.607943,0.64988,0.253541,-1.295623,2.867981,0.646302,-0.170654,-0.965119,-2.79864,0.351925,1.241315,-1.130438,-3.241772,-0.421118,0.110307,2.329387,0
0.242155,1.065275,-0.064836,-0.474926,1.689741,0.959042,-0.223486,-0.140338,1.377492,1.680975,-1.45142,-0.281395,2.343651,0.445224,-0.350567,0.868722,-1.677202,1.552553,0.514371,0.533171,0
0.420025,-0.381533,-0.290756,-1.620814,-0.191124,-0.653115,-0.731701,-2.185832,-0.227542,1.044973,-1.007911,-2.189256,-0.918723,-1.754223,-0.374376,-1.765437,0.939516,1.518503,1.970074,0.2575,0
0.194564,-1.223424,0.645837,0.547907,-0.03482,-0.768489,-0.338165,-0.123797,0.360772,-0.273746,2.198892,-0.266875,-1.26116,-0.763905,-0.608409,-1.776609,0.888395,2.077863,-4.019712,-0.474194,0
-1.58669,-1.149815,-2.092648,1.053674,-0.957923,-0.111682,0.116144,0.111274,-1.508752,-1.625518,-1.49094,0.342582,-1.099985,1.39687,-1.19239,-0.265117,1.632331,2.159866,-0.360681,-0.980026,0
-1.364758,0.083267,-0.595958,-3.090083,0.718018,1.072805,-0.242205,-1.027223,0.012866,0.677946,-1.066482,-2.613767,0.353045,0.245861,1.194603,-1.539939,-1.233383,0.053896,0.801615,4.022584,0
-3.078589,-0.378469,2.232088,-1.790271,-0.149453,0.729037,0.704973,1.177516,-3.045284,-0.95512,1.964611,-1.615054,-0.874509,1.279033,1.424347,1.57018,1.140978,1.044286,2.985201,-2.914744,0
-0.519025,-1.542994,-1.307741,-1.320424,-0.358867,1.739982,0.486786,-0.319331,-0.15788,-1.145362,-2.420734,-1.718348,-0.144336,2.069707,1.099775,0.04297,0.416419,-1.074024,0.414769,2.765145,0
-0.358853,0.752034,0.265882,2.301566,-0.566807,0.288792,-0.45847,-0.04256,-1.922993,-0.073526,0.259332,1.525802,-1.504437,0.512908,-0.874226,1.591111,0.207706,-0.067905,-0.352326,-0.350601,0
0.557303,-0.525306,-0.645918,-0.392624,0.880478,1.420731,-0.388395,-0.263228,0.639659,-0.642536,-0.786858,-0.968323,1.49819,2.269056,0.079222,-0.256153,-0.715367,3.249287,0.31907,0.364655,0
