rsi_14,macd_signal,bb_position,volume_ratio,atr_pct,price_momentum_5d,ma_cross,overnight_gap,market_sentiment,sector_beta,earnings_proximity,spread_proxy,movement
34.75647,0.94295,0.12165,1.07982,1.55464,1.86306,-0.06441,0.50596,0.15282,0.51004,-0.53804,0.0472,1
49.46426,0.59441,0.70758,0.82782,2.3194,-1.91719,-0.1684,0.32411,-0.6363,1.15851,0.51219,0.0705,0
72.56076,-0.21621,0.73619,2.22165,1.52207,-0.34395,-0.17159,-0.21735,-0.4646,0.47035,0.60107,0.02285,1
56.48429,0.32076,0.73508,0.78881,0.92688,-0.59396,0.45552,-0.44165,0.14809,0.70096,0.73457,0.05227,1
69.0557,-0.08704,0.42127,1.28672,1.74792,1.62627,-0.33225,0.38294,-0.34991,0.92135,0.12027,0.03525,1
65.17475,0.79083,0.46863,1.35578,1.41671,3.06472,-0.29354,0.3382,0.33154,0.64397,-0.53269,0.03077,1
64.88267,-1.74994,0.53433,1.25289,1.45817,1.2199,-0.59586,-0.26928,-0.38427,1.04048,0.09595,0.03842,0
54.83007,-1.68494,0.58185,1.73031,1.07434,-0.04489,-0.94609,0.0578,-0.49237,0.58178,-0.64102,0.04398,0
45.44754,0.20713,0.61096,0.9045,1.52929,2.38167,-0.37468,0.08567,-0.01867,0.91495,0.52386,0.04356,1
51.21334,0.32861,0.74725,0.64901,1.56674,1.33538,-0.20183,0.03744,-0.3588,1.00183,-0.35015,0.07333,1
84.85636,0.39735,0.89576,1.23703,3.53992,-0.3355,-0.17969,0.24993,0.87678,0.20248,-0.40868,0.06762,0
47.51029,-0.00172,0.17626,0.54337,1.54885,1.48852,-0.40899,0.2698,-0.09957,1.69532,-0.90876,0.10251,1
52.49188,-0.3074,0.5585,1.01155,0.6627,0.22895,0.68338,0.27565,-0.12494,1.14171,0.5047,0.03437,1
77.61089,1.12048,0.1303,1.24279,1.32342,1.42795,-0.19059,0.11377,0.27354,0.6015,0.61783,0.07919,1
38.36786,-0.2873,0.87103,0.43032,0.69206,-0.35933,0.01722,-0.18898,0.20834,0.38091,0.86121,0.13117,1
51.48564,-0.28828,0.43417,0.86891,2.12259,-0.0693,-0.47888,0.10362,0.72433,0.5404,-0.41631,0.02807,0
38.72732,0.15719,0.2178,1.38789,2.38357,-0.16601,-0.19426,-0.12958,0.48563,1.74807,-0.01809,0.03744,2
66.49643,0.97312,0.32452,1.71646,0.93099,-1.35279,0.17994,1.77897,0.03049,1.31886,0.28375,0.05746,2
23.06786,1.16236,0.49846,0.47348,1.18179,3.13954,0.76179,0.59868,-0.29857,0.76879,-0.62893,0.12899,2
41.57386,-1.19918,0.41346,0.86278,1.76696,-4.52531,-0.58795,-0.47779,0.16254,0.83667,-0.32682,0.05825,0
38.66695,-0.72671,0.65395,0.71007,1.25844,0.36641,-0.03873,0.18248,0.06018,1.21912,-0.38409,0.08127,1
65.40222,-0.25414,0.45998,1.00805,2.20472,1.98865,0.1292,-0.26153,0.3886,0.74842,-0.23157,0.06452,2
41.85847,0.81235,0.40277,0.9129,2.62106,-5.53638,0.33845,-0.20113,-0.82947,0.9053,-0.12127,0.06369,0
29.13893,0.86161,0.67929,1.09704,1.85944,-3.15184,0.49744,0.4081,-0.00965,0.45854,-0.81168,0.06004,1
28.6381,0.29134,0.79812,1.33697,1.56497,-2.33886,0.23488,-0.61414,-0.06581,0.45644,-0.20801,0.0542,1
29.81561,-0.28571,0.42005,0.67086,1.88635,-2.8998,-0.40982,0.4547,-0.10028,1.26805,0.41222,0.10558,0
13.53224,1.32949,0.59553,1.67664,0.7306,0.89866,-0.09,-0.13925,-0.11176,1.19821,-0.90646,0.04296,2
32.21553,0.40668,0.78958,0.68772,3.81143,-0.08267,0.24086,0.06055,0.25032,1.55406,0.84122,0.06304,0
49.00314,-0.57287,0.59936,1.32497,1.24794,-1.2023,-0.89596,-1.18411,-0.55672,1.63726,0.85987,0.05389,0
50.64238,-0.58596,0.53832,0.69179,1.58549,0.36586,-0.28251,-0.07377,0.34859,0.78299,-0.03053,0.05995,0
49.68052,-0.27833,0.32195,1.05701,1.11199,-0.04553,0.6192,-0.3643,-0.23526,0.50406,0.84674,0.04445,1
63.88136,-0.31107,0.87579,0.66516,1.43582,-2.28729,-0.08663,0.13891,-0.19247,1.23622,-0.97438,0.11284,0
61.03209,0.80251,0.91177,0.70832,1.63227,-1.68081,0.05139,-0.48695,0.29332,1.06683,0.18263,0.07901,1
58.09817,0.1112,0.18232,0.73175,3.69011,-0.86493,-0.16307,-1.27171,0.14461,1.99162,0.04431,0.07971,1
8.88074,-1.24583,0.45007,0.60017,1.30993,-2.52743,-0.87271,0.29549,0.11949,1.59652,0.4839,0.0873,0
58.75661,-0.54524,0.59084,1.14523,1.12051,0.50296,-0.46411,-0.46427,-0.08164,0.40497,-0.03883,0.05864,1
48.40891,0.02516,0.29257,0.65107,1.09715,2.18079,0.20303,-0.23834,-0.09148,0.57549,0.17842,0.12225,2
63.42854,-0.81733,0.63981,0.41185,1.11918,-0.99189,0.05958,0.33176,-0.46033,0.58718,-0.70191,0.08793,1
57.92172,-0.05876,0.70336,1.4466,1.45923,-0.3556,-0.41175,0.46676,-0.41192,2.27241,-0.52361,0.04321,1
56.8985,0.39293,0.62504,1.88554,1.70263,1.09027,0.14775,0.21695,0.77878,1.34311,-0.46324,0.07449,1
25.40528,2.11943,0.76086,1.63665,1.81281,-2.37938,0.62882,0.7693,0.83926,0.95404,0.538,0.06337,2
52.05711,-0.08832,0.70544,1.1153,1.00033,0.90156,0.14707,-0.17911,0.15557,1.24227,-0.01553,0.04856,1
12.81667,1.45229,0.18815,0.68301,2.15819,-2.15775,0.27073,0.61902,-0.32741,0.86155,0.53787,0.13136,2
62.1794,0.21309,0.47073,2.298,1.36916,0.82502,-0.54577,0.54705,-0.08862,1.22352,0.34035,0.03088,1
62.60156,-0.3466,0.71987,1.0323,1.35484,1.39989,-0.14928,1.20528,-0.32877,1.17414,0.38802,0.08675,0
57.9628,-0.10832,0.38564,0.87314,1.01775,-0.07942,-0.9243,0.35181,-0.27133,0.9587,-0.69266,0.08918,1
61.9497,-0.59565,0.34959,1.65474,1.64725,-1.00373,0.06539,-0.02752,-0.47455,0.5311,-0.9332,0.01,1
36.96031,0.90601,0.62748,1.55168,1.12024,0.37522,0.2616,-0.65475,0.67371,1.14446,0.99904,0.0513,2
51.46883,-0.95263,0.41037,1.29947,1.54175,-0.83804,-0.01704,-0.05241,-0.46115,0.92268,0.84558,0.04212,1
36.80861,-0.13014,0.43352,0.93755,0.77315,-1.83126,0.21453,-1.0511,-0.18844,0.27899,-0.94098,0.0697,2
42.5076,1.10172,0.18936,1.30229,1.0644,3.67038,0.49953,-0.05922,0.29498,2.07139,-0.58114,0.04552,2
53.24204,0.99856,0.34372,0.77507,1.78671,0.14129,-0.04917,-0.1301,0.22032,1.67206,-0.79469,0.10408,2
33.83674,0.15577,0.41521,0.68147,0.79564,0.74411,0.21245,-0.66833,0.3259,0.98906,0.21795,0.05854,1
30.65235,0.71749,0.20902,1.03856,2.01594,1.28755,0.43652,0.70555,0.36929,0.94202,0.96559,0.06198,1
47.34361,0.46868,0.38296,0.98153,0.89957,2.28662,-0.07192,0.34493,-0.26218,1.52489,0.58347,0.06988,1
41.94175,1.22207,0.44086,1.17204,2.35662,-0.0576,3e-05,0.39001,-0.7027,0.72155,0.99514,0.07132,2
51.50054,0.55178,0.42682,0.34544,1.67446,-0.65648,0.74393,0.63836,0.07651,0.94313,0.92573,0.15661,2
56.5888,0.34692,0.53716,0.51495,1.37363,0.84005,0.52964,0.14451,-0.1729,0.67838,0.10348,0.09374,0
55.96168,1.32969,0.27101,1.52282,1.51378,-0.42949,-0.30173,-0.04185,-0.21268,0.44471,-0.5588,0.02759,2
27.96373,0.33308,0.44114,1.30592,1.19874,-3.6718,-0.66101,0.70689,-0.28855,1.02233,-0.86999,0.04974,1
14.93774,-0.41564,0.7479,0.95756,1.96114,-2.68468,-0.40166,-0.42062,-0.15079,0.51529,0.69419,0.06333,0
64.67364,-0.2942,0.74576,2.14406,1.65659,-0.26951,-0.40991,1.37044,0.05244,2.1123,-0.78912,0.08319,0
41.80473,-0.14255,0.40258,0.43683,1.84836,0.15573,-0.51403,0.24397,-0.4943,1.12001,-0.53032,0.10297,1
37.35369,-0.37078,0.58982,1.11304,0.94449,-1.36544,-0.07268,0.14463,0.44858,0.34193,-0.76739,0.04068,0
78.32318,0.1575,0.37828,1.05011,2.13063,-0.10967,-0.33602,-0.0021,0.05603,0.89826,0.23559,0.07767,1
43.30284,0.29779,0.82786,0.47457,2.38582,0.33772,0.40656,0.38415,0.02272,1.73031,-0.84478,0.12772,1
34.40699,0.64948,0.53933,0.58363,1.64212,0.15701,-0.31603,-0.14399,-0.13389,0.3753,-0.78247,0.07317,1
51.25139,-0.12828,0.18769,0.67948,1.8298,-1.41634,0.41303,0.51419,-0.37208,0.79479,0.57508,0.09207,1
32.34837,-0.57684,0.23174,1.19459,1.19224,-0.59046,0.32955,0.22132,0.41948,1.69148,-0.50818,0.04251,1
45.41604,0.71629,0.11837,1.48768,1.46098,1.74401,0.14857,-0.00162,0.12826,0.67647,0.38921,0.08128,1
25.5459,-0.0259,0.32998,1.46416,1.18048,-3.63398,0.74558,0.0429,0.31362,1.8894,0.97296,0.04198,2
31.33958,-0.90064,0.4943,0.90435,1.66863,-0.25693,-0.58446,0.8259,-0.77561,1.77431,0.27445,0.10326,0
56.04289,0.50274,0.69547,0.90047,1.26006,2.16229,0.4027,0.8665,0.22558,0.53781,-0.27623,0.07613,1
38.83808,0.4009,0.24729,0.49457,1.82983,-1.30716,-0.27494,0.07817,-0.26668,0.6126,-0.01821,0.13442,0
77.88548,-0.57044,0.21987,0.96014,1.54432,-4.07765,-0.07903,0.53547,0.09986,0.76236,0.75299,0.0845,0
52.36881,0.37344,0.66244,0.45146,1.25957,-0.71526,0.36889,-0.02027,-0.14593,1.14817,0.97548,0.11827,1
50.011,0.16318,0.16039,0.82855,1.00328,1.81271,0.39193,0.20787,0.0352,1.06958,0.841,0.0717,1
47.03797,-0.49847,0.25508,0.74833,1.16764,-0.47818,0.0143,0.05105,-0.42807,0.66289,-0.08191,0.07359,1
78.27505,0.44105,0.65783,0.96029,1.16242,-0.36119,-0.21107,-0.5293,0.22501,1.94635,-0.29736,0.06874,0
58.82147,-1.0549,0.88585,0.70886,1.76407,1.72772,-0.21151,0.04662,-0.16399,0.691,-0.73319,0.09554,0
59.00289,-0.01916,0.26935,0.68699,1.41761,0.39703,-0.36467,-0.32035,-0.67066,1.48853,-0.68477,0.07854,1
46.70661,-0.47594,0.51516,1.18774,1.71931,-0.48951,-0.41607,0.66417,-0.50223,0.65048,0.96268,0.06768,0
41.88514,-0.07108,0.72961,2.75997,1.00344,0.16577,0.21593,0.10175,0.33432,1.50751,0.12689,0.0281,1
72.57825,0.2328,0.83059,0.64837,1.62561,1.2918,0.63554,-0.30221,0.16577,0.2,-0.6383,0.06634,1
28.71093,0.43957,0.61364,0.62212,1.56091,-1.4052,0.52885,0.64094,0.25828,0.76827,-0.07821,0.08533,1
34.20941,-0.22872,0.50711,0.31419,1.21303,-1.65042,-0.17432,0.44745,-0.11532,1.49393,0.19918,0.12566,1
69.30988,0.18095,0.47083,2.34443,0.9728,2.12031,0.61535,-0.48625,-0.29716,0.46489,0.21953,0.01,2
30.92505,-1.09009,0.55789,1.87046,1.97752,-2.16598,-0.07519,-0.54859,-0.07136,1.33471,-0.59144,0.01853,0
86.98807,0.97308,0.65499,2.42583,0.80314,0.488,-0.12695,-0.89725,-0.30965,1.09302,0.9893,0.0356,0
61.49694,-0.57821,0.42335,1.0618,0.97339,-1.63927,0.34015,-0.72268,-0.1025,0.81341,-0.0515,0.0475,1
47.98026,-0.68553,0.89768,0.78864,1.7609,-1.03114,-0.50693,0.5083,0.43833,0.64982,-0.76418,0.10104,0
41.44888,-0.94854,0.53498,0.86978,2.41263,-1.50093,0.1764,0.5465,0.12666,0.98388,0.80369,0.10392,0
79.98338,0.22481,0.27035,1.3536,1.17536,-1.83926,0.34192,-0.13885,-0.96623,0.95443,0.84631,0.06505,0
58.82203,-0.05615,0.4542,0.79635,0.44416,-0.59709,0.44669,-0.41065,0.04271,0.69833,-0.95328,0.06252,1
70.28084,-0.76546,0.79155,1.30671,1.81596,0.57789,-0.81106,0.73517,0.23719,2.17594,-0.56187,0.07962,0
35.83914,-0.07219,0.79097,0.61718,0.92753,-1.14142,0.21574,-1.00639,0.70591,1.39819,-0.95285,0.08589,1
23.09812,0.52663,0.31709,2.20982,1.42285,-0.02974,0.98893,0.42731,-0.56608,0.85611,-0.68937,0.01821,2
42.6312,1.0042,0.4271,1.38117,1.70252,-0.83211,0.11801,0.4709,-0.1306,1.3395,0.27224,0.07327,1
83.30425,-1.54822,0.5935,0.86281,1.91614,3.03294,-0.54398,0.56616,-0.02096,0.63594,0.86525,0.08957,0
64.63236,0.49919,0.38798,1.20393,2.16609,-0.4511,0.55196,0.32061,-0.38959,1.53578,-0.36729,0.0747,0
71.95497,1.27154,0.51367,1.11264,1.34524,-2.83694,0.08728,0.32024,-0.38426,0.97494,-0.86827,0.07075,2
58.71854,-0.00578,0.34862,1.03842,1.98714,-4.32774,-0.21859,0.57088,-0.11701,0.55555,0.97015,0.05835,0
23.1441,0.63202,0.489,1.90193,0.91207,-0.13222,0.60037,-0.55696,-0.05622,0.52113,-0.84746,0.02616,2
42.64889,0.10002,0.71592,0.76789,1.4867,-2.71966,0.35266,-0.50193,-0.10301,0.40991,-0.20546,0.04961,1
37.26685,-0.18485,0.34462,2.10771,1.80972,3.06406,0.0753,0.52891,-0.58274,2.2331,-0.07036,0.0429,2
33.87544,0.97277,0.68671,1.59771,1.90988,2.48029,0.14494,-0.04567,0.42184,0.68472,0.95285,0.07827,2
79.44822,-1.0441,0.90681,2.33095,1.69028,2.3829,-0.58199,-0.63252,0.40231,1.05686,0.24244,0.0467,0
58.19617,0.29736,0.27665,1.71413,1.87806,1.76663,-0.03207,-1.08128,-0.45469,1.16868,-0.57285,0.03735,2
41.5148,-0.14,0.36997,0.90966,2.37138,-2.52554,-0.12051,-0.4886,0.09853,1.15103,0.11416,0.06564,1
36.05326,-0.68988,0.14191,0.70357,1.57621,2.91905,-0.42416,1.18371,0.02566,0.61571,0.07659,0.12864,0
33.47562,0.93489,0.72592,1.29599,0.86337,3.36401,0.12574,-0.29997,-0.58935,1.88546,0.44301,0.09327,2
42.38814,0.95711,0.30946,0.83779,1.58276,0.98762,0.15056,-0.02881,0.13458,0.43747,-0.91308,0.07379,2
55.13926,-0.97784,0.78659,1.94624,0.76284,-0.06457,0.03653,-0.13023,0.17901,1.16616,0.81951,0.05312,0
29.34573,-0.74074,0.33699,0.53263,1.28332,-1.33761,-1.16722,-0.34919,-0.58565,0.67435,-0.87373,0.13911,0
22.29446,0.00171,0.61082,0.85415,1.6151,-0.63103,-0.34345,0.04222,0.42007,0.67439,-0.19903,0.0664,2
46.92558,0.28931,0.50004,1.56291,2.3363,-0.63904,0.51955,-0.55888,-0.02656,0.73699,0.22776,0.04158,1
56.51802,-0.6882,0.45376,0.98951,0.82587,-2.57816,0.30634,0.41639,-0.60151,1.04483,0.39751,0.02847,1
37.97759,0.3543,0.27845,1.28811,1.8556,-1.7389,0.18121,0.23082,-0.97323,1.20143,0.51905,0.04646,1
16.20172,-0.11604,0.36468,1.37367,1.63707,-0.15915,-0.42958,0.1335,0.86289,1.06429,-0.81883,0.03801,1
32.4974,0.3545,0.50421,0.90656,3.01786,-1.00768,0.23459,1.28037,0.02581,0.6794,-0.76096,0.07192,0
35.90997,1.21673,0.15965,0.79827,2.56235,1.42622,-0.12315,-0.06204,0.96822,0.42507,0.73325,0.11446,2
91.85011,-1.13487,0.59961,1.95697,1.82839,-0.58019,-0.4902,0.34165,0.21937,1.06547,-0.74007,0.04597,0
67.94692,-1.47639,0.58342,1.15263,1.75716,0.84314,-0.11638,-0.83808,-0.16673,1.67662,-0.69747,0.05707,0
30.67163,-0.65754,0.44014,0.88795,0.95121,-1.03564,-0.47822,0.59337,0.64435,1.10608,0.37505,0.08879,0
41.54499,0.55616,0.64618,0.696,1.00975,-0.5798,0.19617,-0.25188,0.10693,1.64169,0.92848,0.07876,1
35.32569,0.29986,0.66412,0.69732,0.90537,-0.31467,-0.74964,-0.7041,0.22924,1.36784,-0.58355,0.06451,1
60.89758,-0.17407,0.12935,0.83638,1.63535,-3.49655,0.17575,-0.12154,-0.64778,2.07593,0.01194,0.08035,0
54.07184,-0.57634,0.6332,0.65656,0.93797,1.88749,0.2878,-0.55527,-0.4798,1.2397,-0.26042,0.08389,0
46.41495,-0.47995,0.54434,0.56328,0.9522,0.14833,0.40091,-0.11716,0.3023,1.73518,-0.50784,0.1089,1
32.06922,0.02335,0.28314,2.16644,1.22913,2.80669,0.80701,0.04052,0.08238,0.48335,-0.889,0.01856,2
65.1233,0.04705,0.80881,0.92816,1.29708,1.01786,0.32253,-0.16946,-0.0015,0.89634,0.78331,0.06439,1
74.97184,-0.29386,0.90076,1.25896,1.70897,-4.13309,-0.14041,-0.76257,-0.57915,1.68225,0.86518,0.08224,0
74.97341,-0.00256,0.73381,0.78648,1.12974,-1.09914,-0.11797,-0.12147,-0.1663,1.20927,-0.17605,0.10592,0
44.01829,-0.41999,0.50325,0.70504,1.58328,-0.00587,-0.3652,0.03944,0.51919,0.80149,-0.23735,0.0934,1
65.8908,-0.5045,0.29474,1.07331,2.08358,4.76584,-0.07482,-1.09544,-0.35753,0.96689,0.17324,0.04922,1
44.68421,0.17443,0.55799,0.81393,2.50429,0.75316,0.19207,0.30928,-0.1911,1.28049,0.69835,0.09172,0
40.54198,-0.54846,0.58304,0.76499,1.89229,0.82739,-0.0574,0.2213,-0.41952,1.19041,-0.83829,0.0652,0
20.91432,-0.61885,0.69487,0.91044,1.6367,-0.12773,-0.09808,-0.10596,0.07396,0.80089,-0.22528,0.08769,0
69.23885,0.64332,0.04606,1.37948,2.71068,0.25579,0.48416,0.88531,0.62494,0.32261,-0.66475,0.0423,1
88.98896,0.16101,0.79715,1.27434,1.1291,1.4678,0.22671,-0.13737,0.03501,1.04433,-0.98926,0.07058,2
42.62396,-1.30611,0.94628,0.89762,1.73699,-2.26189,-0.51663,-0.50047,-0.37158,1.31486,0.60346,0.10907,0
27.88863,1.17817,0.27879,1.33573,0.89224,0.05784,0.31091,0.01249,0.19972,0.56709,0.84647,0.02081,2
34.74755,1.05822,0.15191,0.85561,2.29412,2.5521,0.33561,-0.6604,-0.0276,1.2322,0.07348,0.09898,2
49.84604,0.52746,0.29616,0.85482,1.04783,1.80983,0.15448,-0.10317,-0.5607,1.13784,-0.4847,0.06399,1
7.6261,-0.04153,0.71646,1.29638,2.21332,-0.00522,-0.17954,-0.25754,-0.52988,0.75539,-0.4119,0.09924,0
79.25405,-0.16925,0.2427,1.05778,1.34293,0.67287,-0.26439,1.01354,0.53935,1.58203,0.9901,0.04988,2
51.68042,0.41397,0.11002,0.34596,1.99813,-1.73497,-0.50189,1.01668,-0.78567,0.41896,-0.61198,0.18564,2
21.81204,0.15565,0.20469,0.95808,1.18266,0.08326,0.8881,-0.84521,0.58122,1.51946,0.41996,0.0712,2
71.0469,-0.2983,0.64557,1.1828,0.92951,-2.2983,0.2121,0.45109,-0.17965,1.20521,0.28353,0.05263,0
41.38893,-0.19469,0.56645,0.97511,0.90264,0.55202,-0.51644,0.23144,-0.67637,0.57642,0.05516,0.07527,1
34.20239,-1.56057,0.5492,0.7089,1.93587,-2.01824,-0.83174,0.49742,-0.39886,0.31516,0.91283,0.08129,0
70.56254,0.80301,0.39537,1.49682,1.05339,-1.26322,-0.41346,-0.36479,0.05191,1.54049,0.87117,0.02561,1
63.91046,0.18585,0.49308,0.8321,1.74519,1.58774,-0.00844,1.49406,0.47258,0.98846,0.8088,0.09825,2
67.1914,-0.26249,0.83144,1.20689,2.25752,0.14657,-0.28176,-0.24271,-0.31162,0.74486,0.93751,0.06746,0
24.53267,-0.19436,0.25053,1.68854,0.80227,-0.18314,0.30455,0.48955,0.77431,1.41876,0.56858,0.0509,2
53.54943,0.0949,0.33514,0.86457,1.19631,-0.59815,-0.42725,0.53661,0.42557,0.63209,-0.72954,0.05664,1
80.13604,0.59895,0.44728,1.12876,1.42232,-0.34547,0.47531,-0.92373,0.74548,1.63515,0.38281,0.075,2
47.22008,-1.14562,0.55214,1.02845,1.24117,2.91106,-0.46144,0.02334,-0.4779,1.6378,-0.79834,0.04061,1
0.0,-1.24664,0.52671,1.57723,1.6869,-1.6207,-0.47677,-0.45496,1.0,0.89457,-0.62561,0.07722,0
34.03094,-0.36251,0.20804,0.99961,1.1911,-3.79195,0.21281,-1.0001,-0.61292,1.41524,-0.67702,0.0567,0
100.0,0.17971,0.5102,2.67687,1.48391,2.488,0.19865,1.11765,-0.38076,1.01586,0.38226,0.03608,2
54.12768,-0.78735,0.48411,0.53661,0.72676,-0.41439,-0.28314,-0.02285,0.60044,2.4008,-0.58315,0.10187,1
83.93629,-0.50806,0.75446,1.72229,1.24358,-1.57858,0.00293,-1.16092,-0.67809,0.81056,0.25147,0.03832,0
39.04635,0.07623,0.18097,0.96257,1.87242,1.79604,0.21828,-0.34215,-0.34452,0.35402,0.29553,0.04941,2
84.33084,-0.23857,0.25531,2.92465,1.43836,1.02683,-1.10085,-0.95857,-0.00606,0.39384,0.86525,0.0361,1
45.09328,-0.21619,0.45462,1.29722,1.32245,1.84998,-0.69681,0.05816,-0.40873,0.6194,-0.23629,0.03389,1
49.05725,-0.22343,0.8043,0.77499,1.17218,-3.61628,-0.91831,0.41525,0.20011,1.59657,-0.01389,0.08321,0
47.92241,0.29989,0.21454,1.60744,1.63439,2.80418,0.45945,0.86354,0.39438,0.72553,-0.43758,0.04868,2
64.89107,-1.1477,0.48101,0.89319,1.61923,5.8344,0.44084,-0.23815,0.34698,0.95769,0.31293,0.09909,2
67.26735,0.5658,0.01881,1.51236,1.45218,0.48715,0.74865,-0.04446,0.01448,0.40083,0.55476,0.09377,2
42.59424,0.5446,0.67417,1.12956,2.12305,4.66954,0.40522,0.59044,0.11783,1.10857,-0.96581,0.06495,2
69.75899,-0.99184,0.34464,1.34923,1.21435,-0.4054,-0.776,-0.94487,-0.69563,0.40974,0.33161,0.06821,0
39.20654,-0.2044,0.51949,0.52058,0.90693,0.09381,-0.50759,0.36655,-0.09786,1.15731,0.24896,0.05168,1
71.04364,0.59582,0.41224,0.81554,2.05158,3.29562,0.20731,-0.33371,-0.07841,1.38733,-0.7637,0.08317,2
75.64325,0.48033,0.40773,2.37453,0.83959,-0.48071,0.20784,0.14944,-0.08062,0.99269,-0.27035,0.01,2
74.92179,-0.36551,0.54008,2.41691,1.10946,-0.01447,-0.22249,-0.83607,0.38848,0.82292,-0.01744,0.02793,0
54.52882,0.25722,0.38506,0.84498,1.03329,-0.82568,-0.57723,0.03926,0.29821,1.75576,0.18591,0.0295,1
40.02374,-0.86448,0.4247,0.71587,0.80208,0.92374,-0.67196,0.12483,-0.6905,0.65132,0.38424,0.11387,0
69.05332,0.50265,0.29232,0.74249,1.75368,0.07418,-0.06681,-0.62117,-0.43373,0.57667,0.76696,0.10218,0
75.52989,-0.33168,0.42577,0.95246,2.44194,0.41691,-0.66733,-0.77062,0.0338,1.15632,-0.5211,0.07643,0
62.59503,-0.05807,0.41669,1.42652,0.78994,1.09735,0.71187,-0.08202,-0.39972,0.49264,0.50468,0.03797,2
32.96325,-0.11677,0.39319,0.41163,2.51201,-2.67807,-0.69354,-0.30339,-0.5158,1.02129,0.03136,0.15311,0
48.01233,-0.18443,0.91202,1.20913,1.25209,-0.37366,0.38696,-0.24056,-1.0,0.83175,-0.93701,0.03199,1
77.74727,0.34261,0.16644,1.1039,1.74594,-2.8207,-0.25703,0.34143,-0.44377,0.78149,-0.19187,0.0216,2
73.50365,-0.33939,0.80228,1.60788,1.90625,-0.84412,0.66564,0.14394,0.51338,1.2185,-0.11461,0.05522,0
72.52534,-0.41585,0.38975,1.59499,0.82329,4.44389,-0.07832,0.45611,-0.34005,0.93386,0.74969,0.03426,1
21.5144,-0.79318,0.15306,1.45913,1.85644,-0.02149,-1.02704,-0.81654,0.5802,0.93036,-0.91014,0.0755,0
58.15625,-0.28435,0.69798,0.89365,1.12751,1.08322,-0.02468,-0.79437,-0.62627,1.1278,0.24514,0.05342,1
12.02207,0.89119,0.43149,0.96428,1.74502,-0.73267,0.4626,0.44072,-0.13828,0.62403,0.6835,0.07296,2
26.43834,0.99717,0.36471,0.98986,1.19203,-0.25863,0.18105,0.04749,0.11875,1.42139,0.44218,0.05669,2
54.63375,-0.43305,0.77755,0.96272,1.07083,-2.8275,0.88441,0.30858,0.1294,0.98496,0.77167,0.04753,1
58.70208,0.22554,0.69004,0.42855,1.1195,0.84957,0.66649,0.12764,-0.55284,1.09773,-0.32592,0.12637,1
29.55053,-0.34329,0.70261,0.77993,3.80307,-2.17498,-0.00764,-0.24464,0.27367,1.25924,-0.73492,0.07101,0
67.74575,-0.95458,0.52658,0.71102,1.2268,-0.31092,0.31609,-0.08347,0.2352,0.61677,-0.55531,0.06123,1
69.86528,0.43803,0.68265,1.13019,1.66513,-1.0999,-0.1169,0.24886,-0.15964,0.68499,0.07444,0.07929,1
42.26876,-0.8777,0.50793,1.30964,2.10908,-1.59843,-0.65081,-0.44539,-0.52403,0.61676,-0.82235,0.05812,0
46.14666,0.2027,0.70665,0.69143,2.22102,-1.55409,0.29512,0.53273,-0.25259,0.75133,0.02098,0.07956,1
59.17257,-1.14863,0.7057,1.51931,2.43848,-0.5087,-0.04825,0.83472,-0.03049,0.8719,-0.83679,0.0481,0
68.05885,0.45723,0.80001,1.386,1.58558,0.74624,0.24473,-0.68781,-0.36296,0.70775,-0.97743,0.08119,0
55.02359,-0.39189,0.53251,0.46921,0.72083,0.64157,0.20054,0.41374,0.03872,1.12151,0.04882,0.08866,1
63.34999,0.53156,0.61696,1.41058,1.14788,-1.25139,0.41527,0.70123,-0.00784,1.84409,-0.089,0.01842,2
9.36405,0.40878,0.16163,1.78932,1.70223,-1.13208,0.66122,-0.05247,0.79258,1.37677,0.3082,0.04121,2
61.45645,-0.21209,0.64298,0.95118,1.44215,2.61814,0.23389,-0.56273,-0.01558,0.75283,0.97808,0.05566,0
40.90005,1.20081,0.58802,1.05768,0.55283,2.72269,0.10441,1.106,0.40787,1.13371,-0.5799,0.05329,2
40.40656,0.38967,0.18318,0.40311,1.45048,1.65964,1.16396,0.83954,0.43908,1.83978,-0.96083,0.14899,2
85.08889,-0.36212,0.4437,0.64936,1.94797,-2.17429,-0.26549,-0.35815,0.03651,1.23299,-0.0488,0.11543,0
10.04275,0.25102,0.31986,1.26112,2.11901,-3.45404,0.19533,-0.20806,0.6273,1.27127,0.39779,0.08292,2
22.74548,0.69393,0.60642,0.29469,2.22525,0.84492,0.98284,-0.12019,-0.06902,0.43354,0.91038,0.16055,2
29.09177,0.33638,0.42621,0.64076,0.98843,1.12071,0.02318,-0.26308,0.59273,1.89474,0.95653,0.06861,1
75.26043,-0.09748,0.21615,1.89447,1.60673,0.08468,0.16419,0.32917,0.72608,1.32373,0.35048,0.07971,2
62.80966,0.40266,0.39621,0.90632,3.15907,5.56518,0.43409,0.10035,0.1053,1.1021,0.17349,0.10182,2
52.25352,1.43174,0.59244,1.69216,2.67624,0.85059,1.1249,-0.03356,0.04556,1.42919,0.09442,0.05978,2
70.95139,-1.35686,0.47742,1.3167,2.18751,-0.15399,-0.21355,0.30349,-0.52138,0.79704,0.73734,0.06641,0
27.46128,-0.58954,0.14497,1.4187,3.06593,1.74198,0.22748,1.0591,0.09241,1.64213,0.2738,0.04641,2
